WALKING WALKING_UPSTAIRS WALKING_DOWNSTAIRS SITTING STANDING LAYING variable
0.1045812 -0.5000615 -0.08040043 -0.2510949 -0.3060113 -0.2217118 78
-0.2111276 -0.4287467 -0.2266127 -0.5518267 -0.2965246 -0.3256674 78
-0.3391852 -0.4668488 -0.5080973 -0.2391275 -0.4635799 -0.4197841 78
-0.1177051 -0.1364706 -0.2277747 -0.307001 -0.3741609 -0.2029058 78
0.1545667 -0.3831501 -0.2650978 -0.3555919 -0.4370228 0.05073892 78
-0.3807926 -0.5705835 -0.4636132 -0.349729 -0.2544169 -0.4562723 78
-0.1917691 -0.6098356 -0.2564891 -0.3930374 -0.3521298 -0.3272708 78
-0.2971225 -0.4588377 -0.2978899 -0.454922 -0.4028956 -0.3654325 78
0.2797958 -0.4397982 -0.4302844 -0.54472 -0.5292533 -0.2521526 78
-0.511806 -0.5410358 -0.2333685 -0.4791118 -0.3883629 -0.5287921 78
-0.1429214 -0.4476267 -0.3422752 -0.2873477 -0.3483894 -0.2801961 78
-0.2242108 -0.2840059 -0.102801 -0.3983115 -0.127211 -0.3711332 78
0.2771857 -0.414331 -0.32542 -0.4575388 -0.3375815 -0.4174218 78
0.4495362 -0.08226778 -0.568659 -0.3660222 -0.1649809 -0.2313909 78
-0.09321232 -0.5416398 -0.2932908 -0.2634247 -0.3506813 -0.2436925 78
0.132564 -0.2334619 0.02719381 -0.468266 -0.3137271 -0.4513575 78
0.06865863 -0.447377 -0.3199487 -0.4468401 -0.3670501 -0.3388684 78
0.09238317 -0.2364162 -0.2841333 -0.5189905 -0.3270023 -0.3474285 78
-0.1674726 -0.1857156 -0.2871022 -0.4506215 -0.4234607 -0.5115088 78
-0.2192643 -0.2776357 -0.2002934 -0.3438187 -0.2548359 -0.3312348 78
-0.1526617 -0.5802108 -0.1932785 -0.4887041 -0.5308185 -0.6203704 78
-0.1228889 -0.3586603 -0.2713351 -0.4377591 -0.2152793 -0.281394 78
-0.4656628 -0.7590598 -0.7705796 -0.6872528 -0.7132671 -0.7073143 79
-0.3693644 -0.6398896 -0.4180239 -0.6607881 -0.6683671 -0.7513444 79
0.006348952 -0.5670952 -0.6412929 -0.5932563 -0.592755 -0.632643 79
-0.4203669 -0.7753508 -0.7174507 -0.5530999 -0.6803517 -0.6367942 79
-0.01191072 -0.3603237 -0.584922 -0.5856459 -0.5891754 -0.6348195 79
-0.6414439 -0.3222241 -0.5741924 -0.5958243 -0.6010783 -0.6516724 79
-0.4758353 -0.6340268 -0.6681288 -0.6429182 -0.6660184 -0.5491141 79
-0.7371394 -0.7969983 -0.6802899 -0.7372541 -0.7203061 -0.7696828 79
-0.1692847 -0.7895558 -0.4032247 -0.575335 -0.6395084 -0.548305 79
-0.5955896 -0.7517197 -0.547712 -0.804067 -0.6124738 -0.6527613 79
-0.6878573 -0.7896357 -0.8209903 -0.5293386 -0.7520543 -0.6734768 79
-0.5024599 -0.4654383 -0.5679932 -0.6302446 -0.7014661 -0.5738391 79
-0.1254161 -0.6990559 -0.6198374 -0.6899456 -0.7521609 -0.2998619 79
-0.7084476 -0.8494832 -0.7817759 -0.6493985 -0.5632662 -0.7441269 79
-0.5507203 -0.8784662 -0.614429 -0.667452 -0.678206 -0.6460745 79
-0.6418396 -0.7561249 -0.6523649 -0.7505478 -0.6982073 -0.712178 79
-0.02447538 -0.7658059 -0.7468403 -0.8053838 -0.7874527 -0.5889982 79
-0.8121974 -0.8272899 -0.5604852 -0.7452963 -0.6871794 -0.8078663 79
-0.4645894 -0.7500446 -0.6862892 -0.6049935 -0.6609474 -0.6470745 79
-0.6052423 -0.6257226 -0.4680114 -0.7068813 -0.4748995 -0.7172595 79
3.63779e-05 -0.7276355 -0.6511253 -0.7588929 -0.6419488 -0.7198892 79
0.2183773 -0.3712775 -0.8276364 -0.6939172 -0.5114279 -0.5271489 79
-0.510463 -0.8276414 -0.6347489 -0.6264885 -0.6721438 -0.5907595 79
-0.1388363 -0.6121914 -0.293409 -0.7441117 -0.6285878 -0.7506954 79
-0.2371235 -0.7704782 -0.6648323 -0.72497 -0.6759914 -0.650552 79
-0.1975103 -0.6459735 -0.6715191 -0.7814989 -0.6469293 -0.6717454 79
-0.5208841 -0.4934537 -0.6332334 -0.7367435 -0.6964284 -0.775669 79
-0.6204878 -0.6076278 -0.5342917 -0.6747686 -0.5974734 -0.654293 79
-0.583443 -0.8681032 -0.5361167 -0.7431952 -0.7938463 -0.8483348 79
-0.4262143 -0.7021373 -0.6579714 -0.7272942 -0.5512463 -0.5873476 79
0.06045375 0.09608608 -0.002695125 0.02744155 -0.0002223407 0.02136597 80
-0.03010174 0.09465111 -0.02432911 0.03952843 -0.01368192 0.00579181 80
0.05275028 0.01348856 -0.04757942 0.03271729 0.007727706 0.01789594 80
-0.01200978 0.05920515 0.0006337594 -0.01075347 0.01473124 -0.002357753 80
-0.03228682 -0.02042244 -0.03973846 0.02870365 -0.008608569 0.02120919 80
-0.06803471 0.008641381 -0.04530852 0.002327624 0.01234945 0.004989439 80
-0.02361439 0.01757997 -0.03861536 0.0136366 0.0102469 0.03644771 80
0.07386153 0.07672679 -0.01436806 0.01198963 0.0258949 -0.02449043 80
-0.02596579 0.129154 -0.1122777 0.02130743 0.01160172 0.0009910772 80
-0.01984113 0.1102937 -0.03334496 -0.0007538811 -0.01379047 -0.02387298 80
0.06193811 -0.01685756 -0.04650725 -0.01178601 -0.002316692 0.002750338 80
0.04498007 0.05233937 -0.02655334 0.01563159 0.008919918 0.004272298 80
0.01249049 0.01344271 -0.0477492 -0.03138534 0.01442342 -0.0001263426 80
0.05946294 0.07225416 0.003549915 0.02760233 0.007429672 0.01772967 80
0.01138314 0.04435724 0.03346751 0.001280447 -0.00231995 0.004157223 80
0.01480843 0.02389275 -0.1630426 0.01796291 0.00591798 0.05392728 80
0.063185 0.05899563 -0.06177845 -0.00917615 0.01511425 0.007772761 80
0.03926828 0.0145957 -0.02705133 0.01463484 0.009917167 0.007802015 80
-0.03473716 0.02170966 5.441817e-05 0.03584152 0.01349427 -0.02110749 80
-0.004012483 0.005772488 -0.05539909 0.02950227 0.01462162 0.001038092 80
-0.003418504 -0.03159203 0.03253177 0.04241696 0.01699999 7.529687e-05 80
-0.007002738 0.04408666 -0.0477293 -0.003105068 0.004626413 0.02763935 80
0.03045462 0.03106528 -0.07870972 0.01156164 0.011879 0.01572816 80
-0.003030037 -0.01906946 -0.05630718 0.02055875 0.01294374 0.0169966 80
-0.03136012 0.01370475 -0.07107758 0.007954624 -0.006093155 0.06830847 80
0.04678141 0.04189956 0.07678477 -0.0002688528 -0.0052149 -4.19628e-05 80
0.01253949 0.03026105 -0.1097203 -0.0003214024 0.01721206 0.02164265 80
0.006311943 0.06175885 -0.1331354 0.01236779 0.00760995 0.03881749 80
0.06931331 0.05556619 -0.06020612 0.02035564 -0.01482162 -0.01251857 80
0.05301528 -0.000180217 0.006569962 -0.01519255 0.01728144 -0.01061312 80
-0.007930378 -0.06108384 0.08993169 0.02970979 0.02196378 0.003060407 81
0.05340058 -0.007754669 -0.006375505 -0.003392867 0.04118222 -0.006355576 81
-0.07630206 0.1151768 -0.0108495 0.004078297 0.02465453 0.01664795 81
0.0009211045 -0.005062365 -0.05252972 -0.007599057 0.004572909 -0.01550376 81
-0.01172158 -0.0772287 -0.04140085 -0.02095325 -0.005722244 0.0553648 81
0.005595328 0.003211174 -0.03583697 -0.02381564 -0.007378625 0.03221704 81
-0.005380842 0.01400263 -0.03072602 -0.03875148 -0.02383361 0.01992282 81
-0.03314177 -0.09793358 -0.1194654 -0.01757028 -0.008204621 -0.02194487 81
0.06234766 0.001884035 -0.0921239 -0.03193047 0.004866317 -0.02181785 81
-0.04283161 -0.007530002 -0.03416184 0.04124038 0.03037059 -0.01218153 81
-0.04366711 -0.06329037 0.02514289 -0.01056824 -0.01395221 0.001435387 81
0.01608494 0.03885683 0.03287738 -0.02468108 0.01234186 0.02324297 81
0.01190291 0.04364856 0.02201984 0.02091129 -0.02355989 0.003241914 81
0.008461072 -0.00915396 0.1064218 0.01466905 0.01758475 0.01165998 81
-0.0788266 -0.02217584 0.01670934 0.01223763 0.02229291 -0.01871217 81
0.01000115 0.08087838 -0.04498627 -0.00016016 0.04100771 0.02596561 81
-0.008606249 0.06839325 -0.120554 0.002813522 0.003019672 0.01904447 81
0.02300351 0.07094356 -0.03212499 0.01116682 0.0006368392 0.02850018 81
0.009804048 0.005856214 0.01878055 -0.02036782 0.005518456 0.01137238 81
0.03029668 -0.05503803 0.04294766 0.02176777 0.00600846 0.02015517 81
-0.01283037 -0.06649565 -0.04166736 -0.001616656 -0.02312094 0.02094888 81
0.04114841 -0.0592813 -0.05171157 -0.01529353 0.01943333 0.04840436 81
-0.07661064 0.03324548 -0.03096226 -0.00224227 0.01561689 -0.008233395 81
-0.1027139 -0.009322667 0.007060703 -0.005030367 0.02083739 0.003737683 81
0.09713892 0.02615195 -0.0854019 -0.007330655 0.01272705 0.20326 81
-0.004730995 0.04661431 -0.04617409 0.03341135 0.02723842 0.02649011 81
0.02483902 0.01736881 0.0009348858 0.02563826 0.03469934 -0.009473448 81
-0.04302484 0.05028117 -0.04966598 0.007662353 0.01505054 -0.03924252 81
-0.05791995 -0.0594014 0.06815077 0.005835573 0.02174204 -0.008484501 81
-0.01528304 0.08689401 -0.06153554 0.04587537 0.004166892 0.0369006 81
0.01305949 -0.1947 0.06333828 0.06769813 -0.03379384 -0.001666985 82
0.02161968 0.01538156 0.3665512 0.02097317 -0.01510352 0.06528601 82
0.09684383 -0.2630782 0.3137839 0.06437067 0.009799109 0.04558748 82
0.01778137 -0.2465594 0.353626 -0.03268728 0.1013393 0.007129605 82
0.02373573 -0.2933465 0.1236865 -0.01787522 0.08669905 -0.005812889 82
-0.05105804 0.1281945 0.3127068 0.04792724 0.06726939 0.08593899 82
-0.05269366 0.1061044 0.2599018 -0.01836985 -0.07588646 0.06301631 82
-0.1855039 -0.3893051 0.2652905 0.01212445 0.01524657 0.01063331 82
0.1213211 0.09314795 0.2016479 0.01983366 0.04570968 0.05206222 82
-0.1252633 -0.2636039 0.2776423 0.003581914 0.03361076 0.01991113 82
0.05797308 -0.009556578 0.2975761 -0.00398003 0.01859355 -0.02202595 82
0.1755294 0.09590643 0.380694 0.06165072 0.02892015 0.03097095 82
0.02224507 0.1465009 0.2612638 0.03023091 0.04072207 0.08572825 82
-0.06670973 -0.2239514 0.05973977 0.003235953 -0.1025843 0.04587608 82
0.04055769 -0.3663518 0.3060977 0.02747778 0.06182393 -0.02945095 82
-0.1096175 -0.2699054 0.1264994 0.007787348 0.03680864 0.005213995 82
0.07333 -0.02757958 -0.07981546 0.02454279 0.04438217 0.01509967 82
0.01918527 0.0481784 0.1247962 -0.04085784 -0.03252806 0.003238485 82
0.01107697 -0.2356358 0.4441012 -0.00086743 0.01347634 0.02371859 82
-0.004108403 -0.3216052 0.2715168 -0.005995744 -0.02244809 0.06271197 82
0.01485036 -0.2175552 0.3459624 0.003991338 -0.0863232 0.07716752 82
-0.08822117 -0.3129355 0.225832 0.05705029 0.0311652 0.009938193 82
0.02748525 -0.3115318 0.139336 0.03607774 0.01765894 0.1057445 82
0.04656711 -0.1973023 0.05515088 -0.001063012 -0.0355583 0.04312541 82
0.03464003 -0.2014794 0.01917708 0.04269119 0.005183333 -0.06375317 82
-0.03250325 -0.1382315 0.03292734 -0.001430556 0.02567196 -0.010655 82
0.1322616 0.03613438 0.3225352 0.02180281 -0.03700329 -0.0190231 82
0.1122012 0.09943294 0.2726319 -0.004474543 -0.08411602 0.02076465 82
-0.07952042 -0.300314 0.1251705 0.001355333 0.03031038 -0.05737003 82
0.01577664 -0.0362012 0.08113381 -0.007599885 0.05155307 0.03720591 82
-0.01874319 0.06568357 -0.03997685 -0.06488162 -0.02792293 0.08443716 83
-0.08584708 -0.0810313 -0.0735803 -0.0762042 0.1123246 -0.02937101 83
-0.03668922 0.03039925 -0.07728399 -0.02523555 -0.05054407 0.03172617 83
0.05541597 0.05351725 -0.06256195 -0.05957472 0.02571924 0.03665673 83
-0.03489371 0.1124469 -0.001404468 -0.08859339 -0.08287893 -0.03444203 83
-0.08188179 -0.09936536 -0.2071293 -0.0351476 0.05869383 -0.03505668 83
0.05389501 -0.1176973 -0.100218 -0.03275755 -0.007606348 0.04862438 83
0.0450023 0.06637753 -0.1618715 -0.03807699 -0.03193479 0.01373168 83
-0.02657642 0.001092978 -0.07119499 -0.09444296 0.03282011 0.01820447 83
0.09907794 0.1536375 -0.07019178 -0.05397526 0.1141958 0.05832243 83
0.01286088 -0.07085902 -0.2236721 -0.02541489 0.01267844 0.05299161 83
-0.09726356 -0.08999472 -0.2206403 -0.01667717 -0.01321284 0.01184168 83
0.03357953 -0.03358969 -0.1292057 -0.01992194 -0.03094673 -0.004887868 83
0.06674021 0.133237 0.005649801 -0.05958057 -0.005888869 0.02303405 83
-0.1286364 0.1679302 -0.1308354 -0.008046475 0.1304307 0.001835807 83
0.08785794 0.1752229 -0.05579494 -0.02317771 -0.003845512 0.05647847 83
0.01013865 0.1056213 0.007399919 -0.05715303 0.0704568 -0.05302555 83
-0.06322361 -0.1201138 -0.05835284 -0.04849639 -0.006805885 0.02900407 83
-0.03067806 -0.004332931 -0.04652274 0.04411864 0.03636898 -0.02313738 83
-0.05075348 0.0935846 -0.0869661 -0.02881328 0.0249853 -0.06411377 83
-0.06230465 0.1652581 -0.06503926 0.05030972 0.07717297 -0.04147749 83
0.05089266 0.08744841 0.02893125 -0.008743915 -0.04866482 0.05109779 83
-0.07033514 0.0614662 0.02634683 -0.03860596 -0.07033262 0.005207004 83
-0.1375516 0.1823848 -0.03792164 -0.03704403 0.001217193 0.008245363 83
0.02699112 0.05626987 0.0506373 -0.05046201 0.02599846 0.02630128 83
-0.02813173 -0.02351723 0.029925 -0.05064272 0.01157179 -7.914682e-05 83
-0.1157516 -0.03221989 -0.1656754 -0.05204814 0.001785109 -0.02154349 83
0.010929 -0.03696545 -0.1685324 -0.01535634 0.06907013 0.05152231 83
0.01678084 0.1229226 -0.1138828 -0.05357197 0.01856042 0.003420095 83
-0.0720168 0.01748886 -0.1089736 -0.02085554 0.03288418 0.01735548 83
-0.7292472 -0.6471957 -0.7444838 -0.5912475 -0.7434079 0.4267062 84
-0.66196 -0.4776989 -0.6249856 -0.7744361 -0.6271801 0.6174234 84
-0.722804 -0.6009714 -0.7668235 -0.7598119 -0.7119038 0.4235059 84
-0.8652843 -0.7754835 -0.8524091 -0.7102762 -0.8310444 0.5534898 84
-0.917114 -0.7543463 -0.9471165 -0.7301017 -0.8627673 0.5987327 84
-0.8062052 -0.679096 -0.8040771 -0.7847724 -0.7595003 0.5933944 84
-0.7477656 -0.5193124 -0.7780275 -0.9306543 -0.8191236 0.612488 84
-0.6849917 -0.6139352 -0.7341802 -0.6160804 -0.8408397 0.5425974 84
-0.8445148 -0.7047939 -0.8743249 -0.8064138 -0.8596076 0.668874 84
-0.8582757 -0.7922895 -0.877915 -0.5425188 -0.8176481 0.5772224 84
-0.7704279 -0.6454537 -0.7802459 -0.6634599 -0.8019864 0.3452778 84
-0.8602325 -0.7406883 -0.8284741 -0.8263224 -0.7926849 0.5231784 84
-0.6708599 -0.5601404 -0.7649658 -0.7887768 -0.7416859 0.3612108 84
-0.4977834 -0.3796744 -0.5265503 -0.8044094 -0.601581 0.349116 84
-0.778196 -0.6962827 -0.8294119 -0.7347558 -0.8419199 0.3728913 84
-0.7347206 -0.5455766 -0.7311514 -0.7997193 -0.7886135 0.398208 84
-0.7270208 -0.5725478 -0.7545807 -0.8144541 -0.6622628 0.3950766 84
-0.7143132 -0.634013 -0.7436057 -0.7407864 -0.7746819 0.4109021 84
-0.766281 -0.5438305 -0.7418425 -0.3045485 -0.762093 0.7377844 84
-0.6655196 -0.4724205 -0.7258886 -0.7642071 -0.6970114 0.5899631 84
-0.5810709 -0.4674149 -0.609997 -0.8091466 -0.6112356 0.3770409 84
-0.7488091 -0.6563884 -0.7748815 -0.6064941 -0.7884516 0.5524572 84
-0.784798 -0.5853604 -0.8165924 -0.7980668 -0.7537732 0.533235 84
-0.8303308 -0.6829188 -0.8198388 -0.7652098 -0.8578652 0.5103601 84
-0.7785106 -0.7501224 -0.7799008 -0.701692 -0.7452563 0.58605 84
-0.8492167 -0.7750233 -0.8435735 -0.5648011 -0.8531508 0.6957435 84
-0.7808937 -0.624493 -0.7762719 -0.6303092 -0.8334226 0.6319862 84
-0.7567157 -0.5827625 -0.7504815 -0.6893622 -0.7671741 0.6033925 84
-0.8617712 -0.7854853 -0.896444 -0.6710999 -0.9235158 0.5014213 84
-0.8613229 -0.7901143 -0.8831362 -0.5963054 -0.8781591 0.4998487 84
0.276953 0.3347633 0.2672458 -0.06046603 0.270175 -0.5203438 85
0.321443 0.373749 0.3118003 0.1558573 0.3379379 -0.5197326 85
0.2624919 0.346985 0.2409272 -0.006324801 0.2898241 -0.6300628 85
0.1425102 0.2433892 0.1265382 -0.07099879 0.1357787 -0.7632172 85
0.1524616 0.266611 0.1258769 -0.0384494 0.1104464 -0.8252999 85
0.2304436 0.318508 0.2327715 0.03605129 0.2408546 -0.8745677 85
0.1923393 0.2486992 0.1729895 0.07973168 0.1640113 -0.2075186 85
0.2319189 0.2859228 0.213262 -0.08669481 0.1455655 -0.4006814 85
0.1052815 0.1093756 0.1080892 0.1131528 0.09099856 0.1707891 85
0.1410823 0.1218409 0.1283106 0.1087993 0.1125971 0.2138349 85
0.2286509 0.3214283 0.2212638 -0.06863984 0.2017629 -0.8131308 85
0.1903507 0.2611852 0.2067748 0.02521923 0.2329791 -0.6500381 85
0.2779569 0.3309458 0.228575 0.01198829 0.2472411 -0.4756247 85
0.2697406 0.3116071 0.2662388 0.1087084 0.2380635 -0.2770206 85
0.2435453 0.300676 0.2002507 -0.06590285 0.1961111 -0.7194128 85
0.1294184 0.1387731 0.1237232 0.1429997 0.1233024 0.09822091 85
0.2071865 0.2799925 0.1876821 0.08575828 0.2602175 -0.4262356 85
0.2580893 0.3023272 0.238557 -0.007468886 0.2231418 -0.5123918 85
0.2375855 0.3529176 0.2360006 -0.1763178 0.2368582 -0.4764918 85
0.3224476 0.4247612 0.275497 0.03290722 0.2954613 -0.6562942 85
0.3402377 0.3867585 0.3310932 0.06832177 0.3221362 -0.364985 85
0.2621076 0.3178759 0.2383874 -0.06246426 0.2384373 -0.3990099 85
0.1948853 0.2323584 0.1603354 -2.225862e-05 0.1640309 -0.2326464 85
0.162412 0.2471224 0.1717622 -0.0426557 0.1829084 -0.4944148 85
0.1709143 0.2337304 0.1335108 -0.06456646 0.1925849 -0.4529593 85
0.1754506 0.2530348 0.1388694 -0.07793024 0.1796397 -0.5574771 85
0.2118752 0.241189 0.1984419 -0.06622848 0.2123697 -0.3357221 85
0.2405245 0.3147251 0.2463226 0.1606751 0.2529969 -0.02646735 85
0.1709531 0.2414371 0.1364599 -0.02339323 0.1237929 -0.573422 85
0.1916256 0.2409754 0.1709113 0.001039465 0.1522859 -0.492287 85
0.06885891 0.07416637 0.06500471 -0.2180172 0.01225285 -0.3524131 86
-0.03688928 0.1651475 0.0537294 -0.1182244 -0.06789598 -0.4789282 86
0.1174033 0.1342937 0.09322126 -0.07839349 0.004570984 -0.3462431 86
-0.06751799 -0.0368022 -0.08320155 -0.05632989 -0.09513475 -0.2297904 86
0.02003381 0.03786869 0.006481095 -0.08068628 -0.07545096 -0.1681463 86
-0.001303643 0.03453349 0.02396157 -0.02782277 0.01212733 -0.1066244 86
0.1353805 0.3120616 0.1316399 -0.02380786 0.05798866 -0.8085538 86
0.1538612 0.1606974 0.1230855 -0.1695093 0.0905213 -0.6018852 86
0.1038499 0.2123329 0.08101644 -0.04191312 0.01542967 -0.8736494 86
-0.0165721 0.005791552 -0.008115308 -0.1219368 -0.002568641 0.1059264 86
-0.07162135 -0.08053769 -0.07096126 -0.1120356 -0.06687098 -0.05934686 86
0.04684284 0.07057482 0.06107672 -0.04222711 0.04911454 -0.2132356 86
0.1137771 0.1690195 0.08807838 -0.03241035 0.05824487 -0.4775266 86
0.3250651 0.3904444 0.3037812 0.08921496 0.2603589 -0.6887668 86
-0.0307725 -0.03467003 -0.03402155 0.01961563 -0.02314071 0.04891765 86
0.1743563 0.2934975 0.1809557 -0.041126 0.1386873 -0.756498 86
0.155074 0.2332589 0.1357249 0.1178607 0.1642265 -0.5550029 86
0.06479309 0.09698878 0.05645799 -0.09288421 0.05570669 -0.4634027 86
0.08476158 0.1793526 0.1140119 -0.3480649 -0.06907738 -0.5044275 86
0.0462281 0.1142372 0.04143954 -0.08604474 -0.02752595 -0.3314858 86
0.1760416 0.2410931 0.1533174 0.06129011 0.1664529 -0.6136961 86
0.005458101 0.08912947 -0.007536262 -0.2051951 -0.0007651517 -0.6033487 86
0.134716 0.2779623 0.1317464 -0.02303921 0.180099 -0.7817691 86
0.1201214 0.1814799 0.1200579 -0.05584137 0.05867534 -0.5059432 86
-0.1112442 -0.05455424 -0.1335069 -0.09849754 -0.1202054 -0.4165022 86
-0.05423269 0.02317859 -0.08687621 -0.2074196 -0.03984289 -0.4385771 86
0.1100646 0.232688 0.1210828 -0.1782067 0.02560137 -0.6765156 86
0.1093028 0.2090008 0.1069811 -0.07631533 0.04844234 0.05031143 86
-0.04505895 -0.009506284 -0.04342529 -0.1817374 -0.0003276985 -0.4234733 86
0.02444997 0.03739065 0.001391273 -0.2275346 0.004699889 -0.5070199 86
